,Unnamed: 0,Date_Posted,Comment,Username,Upvotes,date_retrieved,article_name,link,sections,word_count,character_count,link_count,emoji_count,hashtag_count,mention_count,polarity_pos,polarity_neg,polarity_neu,polarity_compound
37,37,2022-04-05 12:27:12.082025,"Yes, Yes, ""some measure etc. ""all true. And Mr Orban has been right on many things in the past.&nbsp;And the EU has been absurd in its attacks.

BUT:

Is refusal to allow transit of military assistance to Ukraine acceptable? What nonsense is this? 

Now is the time for Hungary's friends to point out the difference between rhetoric and the needs of war.",,6.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,62,354,0,8,0,,0.194,0.137,0.669,0.3736
38,38,2022-04-06 12:27:12.082025,Here is hoping that Orban will turn around on that.,,2.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,10,51,0,0,0,,0.237,0.0,0.763,0.4215
39,39,2022-04-06 12:27:12.082025,"Thank you. Well said.

mrs",,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,5,26,0,0,0,,0.605,0.0,0.395,0.5574
40,40,2022-04-05 12:27:12.082025,"Have to chuckle at the Editorial Board's characterization of Orban's 53%-35% electoral victory as ""some measure of support"" rather than ""a landslide"".  Delusions abound.",,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,24,169,0,9,0,,0.197,0.0,0.803,0.6597
41,41,2022-04-05 12:27:12.082025,"A smart USA will take the 'Marcos' approach---Orban is not perfect. 
He's not Jefferon nor Madison nor Hamilton...He may even be a S.O.B. at times---but we need to make sure he's OUR S.O.B.",,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,33,189,0,10,0,,0.139,0.083,0.778,0.2505
42,42,2022-04-05 12:27:12.082025,"He speaks candidly and coherently, he relates to the people, the people seem to like him and we have Biden; who exactly has been fooled?",,10.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,25,136,0,2,0,,0.089,0.093,0.819,-0.0258
43,43,2022-04-06 12:27:12.082025,"No one has ""been fooled"" Don Tezza, the Dems wrapped up Biden to beat Trump, and it worked, nothing else really matters in the world of politics.  The Dems are just better at sticking together and beating whomever is in their way,  truth, honesty, integrity, ethics play no part.",,5.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,49,279,0,2,0,,0.21,0.177,0.612,0.4783
44,44,2022-04-05 12:27:12.082025,"Have yet to see the EB come out against open borders. If a country cherishes its sovereignty history and language, and limits new immigrants to those that adopt the culture and are self-sustaining, it’s apparently a bad thing. Also, their border is absolutely clean, unlike the environmental mess we have down south.",,13.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,52,316,0,2,0,,0.134,0.102,0.764,0.2247
45,45,2022-04-06 12:27:12.082025,"The WSJ EB will never come out against open borders. The WSJ is a globalist publication for which mass migrations are sacrosanct. You see, mass immigration brings cheap labor that any good globalizer billionaire can only love. Hence they will always hate on anybody who dares to dissent with globalist dogma. The WSJ is globalist first and anti-woke only second (sorry about the repeat from another post).",,2.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,67,405,0,3,0,,0.096,0.05,0.854,0.5267
46,46,2022-04-05 12:27:12.082025,"""Opposition parties and candidates struggled to get an airing on 
state-owned television, and in other media that receive large 
advertising revenue from the government""
Welcome to the US of A with 49 out of 50 largest newspapers endorsing Clinton and she lost.  And NPR funded by USA and vast majority of social media streaming glow on any Democrat and derision on any Republican.",,6.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,63,381,0,3,0,,0.082,0.099,0.819,-0.0516
47,47,2022-04-06 12:27:12.082025,Compare NPR to state-owned TV?   That's like comparing black and white and try to explain that they are similar.  You don't know what's like to live in one of those countries.,,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,31,175,0,5,0,,0.147,0.0,0.853,0.6124
48,48,2022-04-06 12:27:12.082025,"Do you? Have you ever lived in, say, Hungary? Most people who lived there recently seem to feel it actually freer than living with the wokeist-feminist, pronoun-imposing, cancel culture-terrorizer MSM in the US. H is free of that stuff and anybody can criticize and name-call Orban all they want. Nobody gets cancelled or fired for that, and nobody gets shouted down by a mob.",,11.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,64,376,0,6,0,,0.093,0.146,0.761,-0.594
49,49,2022-04-06 12:27:12.082025,"Yes, I do.  I lived in a country that jails people for voicing ""illegal"" opinions.  No, not China.  It's one of the emerging countries where democracy is now backsliding.  You have the freedom to say whatever you want here.  There's as much shouting and name calling from both sides but that's just noise.  The real reasonable views and arguments are what count.  WSJ publishes those from the right every day and I do agree with some of the arguments.    Stop telling me you are being cancelled when the majority does not agree with you.",,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,94,537,0,5,0,,0.114,0.132,0.754,-0.4404
50,50,2022-04-05 12:27:12.082025,"Wow. Opposition has difficulty getting air time? That is horrible and such a threat to democracy! But it sounds familiar for some reason. The EB uses a tone that confirms we are so superior here. Whew! So relieved. Like remember how the WSJ broke the Hunter Biden stories and made sure the voters were all informed of potential bribes from China, Russia and Ukraine, right? And voters were warned about mail-in ballots, and the Wisconsin special counsel findings! Right? If the US isn't leading the world, I just cannot figure out why. Actually, to tell the truth,  I'm embarrassed for the EB and this piece.",,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,105,608,0,9,0,,0.205,0.12,0.675,0.9356
51,51,2022-04-06 12:27:12.082025,I wish I could give this comment 1000 👍,,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,9,39,0,1,0,,0.351,0.0,0.649,0.4019
52,52,2022-04-05 12:27:12.082025,"The globalist agenda of the WSJ EB comes brilliantly shining through in this piece.  A 53% majority vote in a multi-party election is a landslide, not a squeak-by.  The electioneering advantages used by Orban are the same ones used by every incumbent running for reelection everywhere, including in the United States.  The hypocrisy of criticizing Hungary for election hanky-panky after what we saw in the United States in 2020 is really over the top.

The real issues here have to do with Orban not being a globalist, putting his country first by opposing things like open borders and corrosive progressive cultural agendas.  He is also on the WSJ's naughty list for failing to adequately support headlong entry into war with Russia over Ukraine.  He is not a neocon interventionist, so he, like Trump, is bad.",,10.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,135,811,0,5,0,,0.144,0.087,0.769,0.7693
53,53,2022-04-06 12:27:12.082025,Spot on. Very well said.,,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,5,24,0,0,0,,0.374,0.0,0.626,0.3384
54,54,2022-04-05 12:27:12.082025,"Lest we forget that for decades Hungry was an ""Iron Curtain"" country under Communist control. The tentacles of that mentality continues today. Mark Twain said, ""History doesn't repeat itself , but it definitely rhymes.""",,8.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,34,219,0,5,0,,0.099,0.04,0.861,0.4767
55,55,2022-04-06 12:27:12.082025,"My vague impression is that the by far strongest political force in the United States, the wokeist-feminist complex, is an expressly neo-Marxist ideology, even though the US never lived under Communism. (Actually, perhaps that's why a neo-Marxist ideology could so totally take over.) Contrary to that, in East-Central Europe it is not the tentacles of Communism that are present but the fear of once again having to live under such imperial control - be it coming from Brussels, Washington, or Moscow. They are very much anti-Communist, and that's why they don't want neo-Marxist wokeist-feminist control over their countries either.",,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,99,634,0,13,0,,0.051,0.066,0.882,-0.368
56,56,2022-04-05 12:27:12.082025,"Mrs D:  Orban certainly has his flaws, but when the rest of Europe was committing nihilism by admitting Africans whose intent was to destroy the countries they entered, Orban had the wisdom to erect a wall, keep them out and say no to the foolish refugee quotas.",,1.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,47,262,0,1,0,,0.165,0.173,0.662,-0.3577
57,57,2022-04-06 12:27:12.082025,"Aaron, and they actually had ""quotas"", Biden's quota is the more the merrier.",,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,13,77,0,3,0,,0.199,0.0,0.801,0.4549
58,58,2022-04-05 12:27:12.082025,"“Some” measure of support?  He won in a landslide.

Why are some so afraid of old fashioned family, moral values? Why do they have to try to shortchange anything conservative?  Besmirching another for what is being done in our own country (bullying, calling us names, censorship, trying to groom our children, flagrant manipulation of our elections, claiming a majority are domestic terrorists, etc.) is petty and hard to get much more hypocritical.

Yes, we are watching this is real time. More and more democrats are realizing the very bad direction our own country is taking.  Seems we can leave other countries to keep their own council. Especially when they choose their own direction and keep their own values despite globalist attempted intervention.

mrs",,16.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,123,762,0,7,0,,0.104,0.129,0.767,-0.3711
59,59,2022-04-06 12:27:12.082025,You are the fountain of wisdom. Well said.,,1.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,8,42,0,0,0,,0.478,0.0,0.522,0.6705
60,60,2022-04-05 12:27:12.082025,"It is puzzling to me how Prime Minister Viktor Orban of Hungary  and Donald J Trump who both share similar hard right wing ideology, similar politics, similar miss-information propaganda apparatus and both supported heavily by Vladimir Putin. 

Had such different election outcomes.

Orban a huge winner and Trump a huge loser.

So, why were outcomes so different?",,12.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,57,364,0,2,0,,0.196,0.104,0.7,0.7269
61,61,2022-04-06 12:27:12.082025,"Maybe because they are NOT that similar? Perhaps their supposed similarity is just MSM smear? As far as I can see, Trump is a narcissist ego-trip maniac for whom everything was about ""I, me and myself"" and his supposed populism was just an excuse to push himself in the spotlight. While Orban might be an actual populist and democrat who deeply cares about his country's and his people's well-being. As a matter of fact, Trump kept Orban in the doghouse for years, despite all MSM claims to the opposite.",,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,89,504,0,8,0,,0.065,0.06,0.874,-0.3109
62,62,2022-04-05 12:27:12.082025,"“&nbsp;Elements of the campaign resemble machine politics that would make Boss Tweed blush.”

Sounds like the reputed “authoritarian strongman”Orban is closer to Mayor Daly than Mussolini.",,1.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,26,188,0,6,0,,0.091,0.0,0.909,0.3612
